Next,ProductId,Year,Month,Units,Avg,Count,Max,Min,Prev
1.0000,160,2017,11,2.0000,1.000000,2,1.0000,1.0000,0.0000
0.0000,160,2018,1,1.0000,1.000000,1,1.0000,1.0000,2.0000
0.0000,162,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,163,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,164,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,164,2017,10,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,164,2017,11,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,164,2017,12,2.0000,1.000000,2,1.0000,1.0000,1.0000
1.0000,164,2018,1,1.0000,1.000000,1,1.0000,1.0000,2.0000
4.0000,164,2018,5,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,164,2018,7,4.0000,4.000000,1,4.0000,4.0000,1.0000
0.0000,164,2018,8,2.0000,2.000000,1,2.0000,2.0000,4.0000
6.0000,165,2017,9,2.0000,1.000000,2,1.0000,1.0000,0.0000
2.0000,165,2017,10,6.0000,3.000000,2,5.0000,1.0000,2.0000
2.0000,165,2018,2,2.0000,1.000000,2,1.0000,1.0000,6.0000
3.0000,165,2018,4,2.0000,1.000000,2,1.0000,1.0000,2.0000
1.0000,165,2018,5,3.0000,3.000000,1,3.0000,3.0000,2.0000
2.0000,165,2018,6,1.0000,1.000000,1,1.0000,1.0000,3.0000
3.0000,165,2018,7,2.0000,1.000000,2,1.0000,1.0000,1.0000
1.0000,165,2018,8,3.0000,1.500000,2,2.0000,1.0000,2.0000
0.0000,165,2018,9,1.0000,1.000000,1,1.0000,1.0000,3.0000
0.0000,167,2018,7,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,169,2017,9,5.0000,1.250000,4,2.0000,1.0000,0.0000
1.0000,169,2017,10,1.0000,1.000000,1,1.0000,1.0000,5.0000
15.0000,169,2018,1,1.0000,1.000000,1,1.0000,1.0000,1.0000
3.0000,169,2018,3,15.0000,15.000000,1,15.0000,15.0000,1.0000
1.0000,169,2018,4,3.0000,3.000000,1,3.0000,3.0000,15.0000
9.0000,169,2018,7,1.0000,1.000000,1,1.0000,1.0000,3.0000
0.0000,169,2018,9,9.0000,4.500000,2,8.0000,1.0000,1.0000
2.0000,172,2017,9,15.0000,3.000000,5,6.0000,1.0000,0.0000
2.0000,172,2017,10,2.0000,1.000000,2,1.0000,1.0000,15.0000
1.0000,172,2017,12,2.0000,2.000000,1,2.0000,2.0000,2.0000
2.0000,172,2018,1,1.0000,1.000000,1,1.0000,1.0000,2.0000
8.0000,172,2018,2,2.0000,1.000000,2,1.0000,1.0000,1.0000
3.0000,172,2018,4,8.0000,2.666666,3,3.0000,2.0000,2.0000
2.0000,172,2018,6,3.0000,1.500000,2,2.0000,1.0000,8.0000
11.0000,172,2018,7,2.0000,1.000000,2,1.0000,1.0000,3.0000
0.0000,172,2018,8,11.0000,1.833333,6,2.0000,1.0000,2.0000
0.0000,175,2018,8,2.0000,2.000000,1,2.0000,2.0000,0.0000
1.0000,176,2017,9,3.0000,1.500000,2,2.0000,1.0000,0.0000
1.0000,176,2017,10,1.0000,1.000000,1,1.0000,1.0000,3.0000
2.0000,176,2017,12,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,176,2018,1,2.0000,2.000000,1,2.0000,2.0000,1.0000
8.0000,176,2018,3,1.0000,1.000000,1,1.0000,1.0000,2.0000
0.0000,176,2018,7,8.0000,8.000000,1,8.0000,8.0000,1.0000
2.0000,177,2017,10,2.0000,2.000000,1,2.0000,2.0000,0.0000
3.0000,177,2017,12,2.0000,2.000000,1,2.0000,2.0000,2.0000
7.0000,177,2018,1,3.0000,1.500000,2,2.0000,1.0000,2.0000
8.0000,177,2018,3,7.0000,1.400000,5,3.0000,1.0000,3.0000
1.0000,177,2018,4,8.0000,4.000000,2,7.0000,1.0000,7.0000
1.0000,177,2018,8,1.0000,1.000000,1,1.0000,1.0000,8.0000
0.0000,177,2018,9,1.0000,1.000000,1,1.0000,1.0000,1.0000
5.0000,178,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
2.0000,178,2017,10,5.0000,2.500000,2,3.0000,2.0000,1.0000
1.0000,178,2017,11,2.0000,2.000000,1,2.0000,2.0000,5.0000
1.0000,178,2018,4,1.0000,1.000000,1,1.0000,1.0000,2.0000
1.0000,178,2018,7,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,178,2018,8,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,180,2017,10,3.0000,1.500000,2,2.0000,1.0000,0.0000
1.0000,180,2017,12,2.0000,1.000000,2,1.0000,1.0000,3.0000
1.0000,180,2018,3,1.0000,1.000000,1,1.0000,1.0000,2.0000
0.0000,180,2018,5,1.0000,1.000000,1,1.0000,1.0000,1.0000
21.0000,185,2017,9,48.0000,3.692307,13,16.0000,1.0000,0.0000
17.0000,185,2017,10,21.0000,2.100000,10,4.0000,1.0000,48.0000
14.0000,185,2017,11,17.0000,2.833333,6,4.0000,1.0000,21.0000
10.0000,185,2017,12,14.0000,2.800000,5,6.0000,1.0000,17.0000
6.0000,185,2018,1,10.0000,2.500000,4,4.0000,1.0000,14.0000
11.0000,185,2018,2,6.0000,3.000000,2,4.0000,2.0000,10.0000
3.0000,185,2018,3,11.0000,1.833333,6,4.0000,1.0000,6.0000
9.0000,185,2018,4,3.0000,1.500000,2,2.0000,1.0000,11.0000
8.0000,185,2018,5,9.0000,1.500000,6,2.0000,1.0000,3.0000
11.0000,185,2018,6,8.0000,2.666666,3,4.0000,2.0000,9.0000
12.0000,185,2018,7,11.0000,1.833333,6,2.0000,1.0000,8.0000
11.0000,185,2018,8,12.0000,2.400000,5,4.0000,2.0000,11.0000
0.0000,185,2018,9,11.0000,2.200000,5,4.0000,1.0000,12.0000
2.0000,186,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,186,2017,12,2.0000,1.000000,2,1.0000,1.0000,1.0000
0.0000,186,2018,4,1.0000,1.000000,1,1.0000,1.0000,2.0000
1.0000,187,2017,9,4.0000,2.000000,2,2.0000,2.0000,0.0000
5.0000,187,2017,10,1.0000,1.000000,1,1.0000,1.0000,4.0000
2.0000,187,2017,11,5.0000,1.250000,4,2.0000,1.0000,1.0000
1.0000,187,2018,1,2.0000,1.000000,2,1.0000,1.0000,5.0000
13.0000,187,2018,2,1.0000,1.000000,1,1.0000,1.0000,2.0000
6.0000,187,2018,4,13.0000,2.166666,6,4.0000,1.0000,1.0000
1.0000,187,2018,5,6.0000,2.000000,3,3.0000,1.0000,13.0000
3.0000,187,2018,6,1.0000,1.000000,1,1.0000,1.0000,6.0000
1.0000,187,2018,8,3.0000,1.500000,2,2.0000,1.0000,1.0000
0.0000,187,2018,9,1.0000,1.000000,1,1.0000,1.0000,3.0000
28.0000,188,2017,9,27.0000,3.375000,8,10.0000,1.0000,0.0000
10.0000,188,2017,10,28.0000,9.333333,3,20.0000,4.0000,27.0000
5.0000,188,2017,11,10.0000,1.666666,6,5.0000,1.0000,28.0000
6.0000,188,2017,12,5.0000,1.666666,3,2.0000,1.0000,10.0000
39.0000,188,2018,1,6.0000,2.000000,3,4.0000,1.0000,5.0000
7.0000,188,2018,2,39.0000,4.875000,8,15.0000,1.0000,6.0000
14.0000,188,2018,3,7.0000,3.500000,2,6.0000,1.0000,39.0000
6.0000,188,2018,4,14.0000,4.666666,3,11.0000,1.0000,7.0000
35.0000,188,2018,5,6.0000,6.000000,1,6.0000,6.0000,14.0000
12.0000,188,2018,6,35.0000,3.500000,10,15.0000,1.0000,6.0000
31.0000,188,2018,7,12.0000,6.000000,2,11.0000,1.0000,35.0000
6.0000,188,2018,8,31.0000,6.200000,5,12.0000,1.0000,12.0000
0.0000,188,2018,9,6.0000,6.000000,1,6.0000,6.0000,31.0000
11.0000,189,2017,9,131.0000,18.714285,7,100.0000,1.0000,0.0000
27.0000,189,2017,10,11.0000,5.500000,2,9.0000,2.0000,131.0000
22.0000,189,2017,11,27.0000,4.500000,6,18.0000,1.0000,11.0000
20.0000,189,2017,12,22.0000,4.400000,5,9.0000,1.0000,27.0000
19.0000,189,2018,1,20.0000,6.666666,3,14.0000,2.0000,22.0000
30.0000,189,2018,2,19.0000,9.500000,2,15.0000,4.0000,20.0000
9.0000,189,2018,3,30.0000,6.000000,5,21.0000,1.0000,19.0000
4.0000,189,2018,4,9.0000,1.800000,5,3.0000,1.0000,30.0000
9.0000,189,2018,5,4.0000,2.000000,2,2.0000,2.0000,9.0000
6.0000,189,2018,7,9.0000,4.500000,2,6.0000,3.0000,4.0000
2.0000,189,2018,8,6.0000,3.000000,2,5.0000,1.0000,9.0000
0.0000,189,2018,9,2.0000,2.000000,1,2.0000,2.0000,6.0000
3.0000,190,2017,9,8.0000,2.666666,3,5.0000,1.0000,0.0000
1.0000,190,2017,11,3.0000,1.500000,2,2.0000,1.0000,8.0000
1.0000,190,2018,3,1.0000,1.000000,1,1.0000,1.0000,3.0000
2.0000,190,2018,5,1.0000,1.000000,1,1.0000,1.0000,1.0000
3.0000,190,2018,7,2.0000,2.000000,1,2.0000,2.0000,1.0000
0.0000,190,2018,9,3.0000,1.500000,2,2.0000,1.0000,2.0000
1.0000,192,2018,3,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,192,2018,9,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,193,2017,10,2.0000,1.000000,2,1.0000,1.0000,0.0000
1.0000,193,2017,11,1.0000,1.000000,1,1.0000,1.0000,2.0000
3.0000,193,2018,1,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,193,2018,2,3.0000,1.000000,3,1.0000,1.0000,1.0000
0.0000,193,2018,3,1.0000,1.000000,1,1.0000,1.0000,3.0000
2.0000,194,2017,9,5.0000,2.500000,2,4.0000,1.0000,0.0000
1.0000,194,2017,11,2.0000,2.000000,1,2.0000,2.0000,5.0000
1.0000,194,2018,1,1.0000,1.000000,1,1.0000,1.0000,2.0000
3.0000,194,2018,2,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,194,2018,3,3.0000,1.500000,2,2.0000,1.0000,1.0000
4.0000,194,2018,4,1.0000,1.000000,1,1.0000,1.0000,3.0000
3.0000,194,2018,6,4.0000,2.000000,2,2.0000,2.0000,1.0000
6.0000,194,2018,7,3.0000,3.000000,1,3.0000,3.0000,4.0000
0.0000,194,2018,8,6.0000,1.500000,4,2.0000,1.0000,3.0000
0.0000,195,2018,5,9.0000,9.000000,1,9.0000,9.0000,0.0000
0.0000,196,2018,8,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,198,2018,5,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,198,2018,8,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,200,2017,11,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,200,2018,4,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,200,2018,7,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,200,2018,8,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,201,2018,2,1.0000,1.000000,1,1.0000,1.0000,0.0000
8.0000,202,2017,9,7.0000,3.500000,2,4.0000,3.0000,0.0000
9.0000,202,2017,10,8.0000,2.000000,4,3.0000,1.0000,7.0000
1.0000,202,2017,11,9.0000,2.250000,4,4.0000,1.0000,8.0000
5.0000,202,2017,12,1.0000,1.000000,1,1.0000,1.0000,9.0000
5.0000,202,2018,1,5.0000,1.666666,3,2.0000,1.0000,1.0000
3.0000,202,2018,2,5.0000,2.500000,2,4.0000,1.0000,5.0000
1.0000,202,2018,3,3.0000,1.500000,2,2.0000,1.0000,5.0000
2.0000,202,2018,4,1.0000,1.000000,1,1.0000,1.0000,3.0000
3.0000,202,2018,5,2.0000,2.000000,1,2.0000,2.0000,1.0000
1.0000,202,2018,6,3.0000,1.500000,2,2.0000,1.0000,2.0000
2.0000,202,2018,7,1.0000,1.000000,1,1.0000,1.0000,3.0000
3.0000,202,2018,8,2.0000,1.000000,2,1.0000,1.0000,1.0000
0.0000,202,2018,9,3.0000,1.500000,2,2.0000,1.0000,2.0000
1.0000,204,2018,1,1.0000,1.000000,1,1.0000,1.0000,0.0000
3.0000,204,2018,2,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,204,2018,4,3.0000,3.000000,1,3.0000,3.0000,1.0000
0.0000,204,2018,9,1.0000,1.000000,1,1.0000,1.0000,3.0000
8.0000,205,2017,9,15.0000,3.000000,5,7.0000,1.0000,0.0000
6.0000,205,2017,10,8.0000,4.000000,2,6.0000,2.0000,15.0000
10.0000,205,2017,12,6.0000,6.000000,1,6.0000,6.0000,8.0000
11.0000,205,2018,1,10.0000,5.000000,2,6.0000,4.0000,6.0000
5.0000,205,2018,3,11.0000,3.666666,3,6.0000,2.0000,10.0000
1.0000,205,2018,4,5.0000,2.500000,2,3.0000,2.0000,11.0000
1.0000,205,2018,6,1.0000,1.000000,1,1.0000,1.0000,5.0000
2.0000,205,2018,7,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,205,2018,9,2.0000,2.000000,1,2.0000,2.0000,1.0000
1.0000,206,2017,9,4.0000,4.000000,1,4.0000,4.0000,0.0000
0.0000,206,2018,5,1.0000,1.000000,1,1.0000,1.0000,4.0000
2.0000,207,2018,2,2.0000,1.000000,2,1.0000,1.0000,0.0000
0.0000,207,2018,3,2.0000,1.000000,2,1.0000,1.0000,2.0000
0.0000,208,2018,3,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,209,2018,6,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,211,2018,2,10.0000,10.000000,1,10.0000,10.0000,0.0000
10.0000,212,2018,1,1.0000,1.000000,1,1.0000,1.0000,0.0000
5.0000,212,2018,2,10.0000,10.000000,1,10.0000,10.0000,1.0000
0.0000,212,2018,6,5.0000,1.666666,3,2.0000,1.0000,10.0000
1.0000,214,2017,9,3.0000,3.000000,1,3.0000,3.0000,0.0000
24.0000,214,2018,1,1.0000,1.000000,1,1.0000,1.0000,3.0000
1.0000,214,2018,2,24.0000,8.000000,3,20.0000,2.0000,1.0000
2.0000,214,2018,6,1.0000,1.000000,1,1.0000,1.0000,24.0000
0.0000,214,2018,8,2.0000,1.000000,2,1.0000,1.0000,1.0000
2.0000,215,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
6.0000,215,2018,4,2.0000,1.000000,2,1.0000,1.0000,1.0000
1.0000,215,2018,5,6.0000,6.000000,1,6.0000,6.0000,2.0000
1.0000,215,2018,8,1.0000,1.000000,1,1.0000,1.0000,6.0000
0.0000,215,2018,9,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,216,2017,9,3.0000,1.500000,2,2.0000,1.0000,0.0000
5.0000,216,2017,10,1.0000,1.000000,1,1.0000,1.0000,3.0000
1.0000,216,2018,5,5.0000,5.000000,1,5.0000,5.0000,1.0000
0.0000,216,2018,6,1.0000,1.000000,1,1.0000,1.0000,5.0000
6.0000,217,2017,9,8.0000,2.666666,3,4.0000,2.0000,0.0000
5.0000,217,2017,10,6.0000,3.000000,2,4.0000,2.0000,8.0000
10.0000,217,2017,11,5.0000,2.500000,2,4.0000,1.0000,6.0000
2.0000,217,2018,3,10.0000,5.000000,2,9.0000,1.0000,5.0000
1.0000,217,2018,5,2.0000,2.000000,1,2.0000,2.0000,10.0000
2.0000,217,2018,6,1.0000,1.000000,1,1.0000,1.0000,2.0000
1.0000,217,2018,8,2.0000,1.000000,2,1.0000,1.0000,1.0000
0.0000,217,2018,9,1.0000,1.000000,1,1.0000,1.0000,2.0000
10.0000,230,2017,11,1.0000,1.000000,1,1.0000,1.0000,0.0000
9.0000,230,2018,3,10.0000,10.000000,1,10.0000,10.0000,1.0000
26.0000,230,2018,5,9.0000,3.000000,3,7.0000,1.0000,10.0000
6.0000,230,2018,6,26.0000,8.666666,3,18.0000,4.0000,9.0000
0.0000,230,2018,8,6.0000,6.000000,1,6.0000,6.0000,26.0000
1.0000,233,2018,1,2.0000,1.000000,2,1.0000,1.0000,0.0000
1.0000,233,2018,2,1.0000,1.000000,1,1.0000,1.0000,2.0000
2.0000,233,2018,3,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,233,2018,4,2.0000,2.000000,1,2.0000,2.0000,1.0000
1.0000,233,2018,5,1.0000,1.000000,1,1.0000,1.0000,2.0000
0.0000,233,2018,6,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,234,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,234,2017,10,2.0000,2.000000,1,2.0000,2.0000,1.0000
2.0000,234,2018,3,1.0000,1.000000,1,1.0000,1.0000,2.0000
2.0000,234,2018,4,2.0000,2.000000,1,2.0000,2.0000,1.0000
0.0000,234,2018,8,2.0000,2.000000,1,2.0000,2.0000,2.0000
19.0000,235,2017,9,32.0000,1.333333,24,4.0000,1.0000,0.0000
11.0000,235,2017,10,19.0000,1.727272,11,6.0000,1.0000,32.0000
10.0000,235,2017,11,11.0000,1.222222,9,2.0000,1.0000,19.0000
7.0000,235,2017,12,10.0000,1.428571,7,2.0000,1.0000,11.0000
11.0000,235,2018,1,7.0000,1.166666,6,2.0000,1.0000,10.0000
14.0000,235,2018,2,11.0000,1.833333,6,2.0000,1.0000,7.0000
6.0000,235,2018,3,14.0000,1.076923,13,2.0000,1.0000,11.0000
8.0000,235,2018,4,6.0000,1.500000,4,2.0000,1.0000,14.0000
14.0000,235,2018,5,8.0000,1.333333,6,2.0000,1.0000,6.0000
7.0000,235,2018,6,14.0000,1.750000,8,6.0000,1.0000,8.0000
3.0000,235,2018,7,7.0000,1.166666,6,2.0000,1.0000,14.0000
7.0000,235,2018,8,3.0000,1.500000,2,2.0000,1.0000,7.0000
0.0000,235,2018,9,7.0000,1.400000,5,2.0000,1.0000,3.0000
0.0000,236,2018,6,2.0000,1.000000,2,1.0000,1.0000,0.0000
38.0000,237,2017,9,31.0000,1.722222,18,5.0000,1.0000,0.0000
5.0000,237,2017,10,38.0000,6.333333,6,30.0000,1.0000,31.0000
7.0000,237,2017,11,5.0000,1.250000,4,2.0000,1.0000,38.0000
4.0000,237,2017,12,7.0000,2.333333,3,3.0000,2.0000,5.0000
15.0000,237,2018,1,4.0000,1.333333,3,2.0000,1.0000,7.0000
8.0000,237,2018,2,15.0000,1.666666,9,5.0000,1.0000,4.0000
24.0000,237,2018,3,8.0000,1.142857,7,2.0000,1.0000,15.0000
18.0000,237,2018,4,24.0000,2.666666,9,6.0000,1.0000,8.0000
16.0000,237,2018,5,18.0000,3.600000,5,10.0000,2.0000,24.0000
9.0000,237,2018,6,16.0000,1.777777,9,3.0000,1.0000,18.0000
28.0000,237,2018,7,9.0000,2.250000,4,4.0000,1.0000,16.0000
3.0000,237,2018,8,28.0000,2.545454,11,14.0000,1.0000,9.0000
0.0000,237,2018,9,3.0000,1.500000,2,2.0000,1.0000,28.0000
4.0000,238,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
6.0000,238,2017,10,4.0000,4.000000,1,4.0000,4.0000,2.0000
1.0000,238,2017,11,6.0000,6.000000,1,6.0000,6.0000,4.0000
1.0000,238,2018,6,1.0000,1.000000,1,1.0000,1.0000,6.0000
0.0000,238,2018,9,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,239,2017,9,2.0000,2.000000,1,2.0000,2.0000,0.0000
0.0000,240,2018,4,1.0000,1.000000,1,1.0000,1.0000,0.0000
2.0000,244,2017,9,102.0000,34.000000,3,100.0000,1.0000,0.0000
2.0000,244,2017,10,2.0000,2.000000,1,2.0000,2.0000,102.0000
2.0000,244,2017,12,2.0000,2.000000,1,2.0000,2.0000,2.0000
1.0000,244,2018,2,2.0000,2.000000,1,2.0000,2.0000,2.0000
53.0000,244,2018,3,1.0000,1.000000,1,1.0000,1.0000,2.0000
2.0000,244,2018,5,53.0000,13.250000,4,50.0000,1.0000,1.0000
2.0000,244,2018,6,2.0000,1.000000,2,1.0000,1.0000,53.0000
11.0000,244,2018,7,2.0000,1.000000,2,1.0000,1.0000,2.0000
0.0000,244,2018,8,11.0000,3.666666,3,5.0000,1.0000,2.0000
2.0000,246,2017,9,12.0000,12.000000,1,12.0000,12.0000,0.0000
4.0000,246,2018,5,2.0000,2.000000,1,2.0000,2.0000,12.0000
1.0000,246,2018,6,4.0000,2.000000,2,2.0000,2.0000,2.0000
3.0000,246,2018,8,1.0000,1.000000,1,1.0000,1.0000,4.0000
0.0000,246,2018,9,3.0000,3.000000,1,3.0000,3.0000,1.0000
0.0000,247,2017,10,12.0000,12.000000,1,12.0000,12.0000,0.0000
0.0000,248,2018,2,32.0000,32.000000,1,32.0000,32.0000,0.0000
8.0000,249,2017,11,4.0000,4.000000,1,4.0000,4.0000,0.0000
0.0000,249,2018,9,8.0000,8.000000,1,8.0000,8.0000,4.0000
8.0000,250,2017,10,12.0000,12.000000,1,12.0000,12.0000,0.0000
0.0000,250,2018,5,8.0000,8.000000,1,8.0000,8.0000,12.0000
0.0000,251,2017,9,12.0000,4.000000,3,8.0000,2.0000,0.0000
1.0000,254,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,254,2017,12,1.0000,1.000000,1,1.0000,1.0000,1.0000
1.0000,254,2018,2,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,254,2018,6,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,255,2017,12,1.0000,1.000000,1,1.0000,1.0000,0.0000
27.0000,256,2017,9,6.0000,1.200000,5,2.0000,1.0000,0.0000
2.0000,256,2017,10,27.0000,3.375000,8,8.0000,1.0000,6.0000
2.0000,256,2017,11,2.0000,1.000000,2,1.0000,1.0000,27.0000
2.0000,256,2017,12,2.0000,2.000000,1,2.0000,2.0000,2.0000
6.0000,256,2018,2,2.0000,1.000000,2,1.0000,1.0000,2.0000
2.0000,256,2018,3,6.0000,1.500000,4,2.0000,1.0000,2.0000
4.0000,256,2018,4,2.0000,2.000000,1,2.0000,2.0000,6.0000
6.0000,256,2018,5,4.0000,2.000000,2,3.0000,1.0000,2.0000
2.0000,256,2018,6,6.0000,1.200000,5,2.0000,1.0000,4.0000
2.0000,256,2018,7,2.0000,2.000000,1,2.0000,2.0000,6.0000
4.0000,256,2018,8,2.0000,2.000000,1,2.0000,2.0000,2.0000
0.0000,256,2018,9,4.0000,1.333333,3,2.0000,1.0000,2.0000
1.0000,257,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
2.0000,257,2017,10,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,257,2018,2,2.0000,2.000000,1,2.0000,2.0000,1.0000
5.0000,257,2018,6,2.0000,1.000000,2,1.0000,1.0000,2.0000
0.0000,257,2018,8,5.0000,5.000000,1,5.0000,5.0000,2.0000
8.0000,258,2018,2,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,258,2018,5,8.0000,8.000000,1,8.0000,8.0000,1.0000
2.0000,260,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,260,2017,11,2.0000,2.000000,1,2.0000,2.0000,1.0000
1.0000,260,2018,1,1.0000,1.000000,1,1.0000,1.0000,2.0000
1.0000,260,2018,5,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,260,2018,6,1.0000,1.000000,1,1.0000,1.0000,1.0000
2.0000,261,2018,5,1.0000,1.000000,1,1.0000,1.0000,0.0000
0.0000,261,2018,7,2.0000,1.000000,2,1.0000,1.0000,1.0000
3.0000,263,2017,9,11.0000,1.100000,10,2.0000,1.0000,0.0000
6.0000,263,2017,10,3.0000,1.000000,3,1.0000,1.0000,11.0000
11.0000,263,2017,11,6.0000,1.000000,6,1.0000,1.0000,3.0000
8.0000,263,2017,12,11.0000,2.200000,5,5.0000,1.0000,6.0000
5.0000,263,2018,1,8.0000,2.666666,3,6.0000,1.0000,11.0000
5.0000,263,2018,2,5.0000,1.250000,4,2.0000,1.0000,8.0000
2.0000,263,2018,3,5.0000,1.000000,5,1.0000,1.0000,5.0000
1.0000,263,2018,4,2.0000,1.000000,2,1.0000,1.0000,5.0000
5.0000,263,2018,5,1.0000,1.000000,1,1.0000,1.0000,2.0000
4.0000,263,2018,7,5.0000,1.250000,4,2.0000,1.0000,1.0000
4.0000,263,2018,8,4.0000,1.333333,3,2.0000,1.0000,5.0000
0.0000,263,2018,9,4.0000,1.333333,3,2.0000,1.0000,4.0000
6.0000,268,2017,9,6.0000,6.000000,1,6.0000,6.0000,0.0000
1.0000,268,2017,10,6.0000,6.000000,1,6.0000,6.0000,6.0000
2.0000,268,2018,1,1.0000,1.000000,1,1.0000,1.0000,6.0000
3.0000,268,2018,7,2.0000,2.000000,1,2.0000,2.0000,1.0000
1.0000,268,2018,8,3.0000,1.500000,2,2.0000,1.0000,2.0000
0.0000,268,2018,9,1.0000,1.000000,1,1.0000,1.0000,3.0000
3.0000,269,2017,10,2.0000,1.000000,2,1.0000,1.0000,0.0000
1.0000,269,2017,12,3.0000,1.500000,2,2.0000,1.0000,2.0000
12.0000,269,2018,1,1.0000,1.000000,1,1.0000,1.0000,3.0000
1.0000,269,2018,2,12.0000,6.000000,2,10.0000,2.0000,1.0000
20.0000,269,2018,7,1.0000,1.000000,1,1.0000,1.0000,12.0000
0.0000,269,2018,8,20.0000,20.000000,1,20.0000,20.0000,1.0000
61.0000,270,2017,9,81.0000,6.750000,12,36.0000,1.0000,0.0000
14.0000,270,2017,10,61.0000,30.500000,2,42.0000,19.0000,81.0000
4.0000,270,2017,11,14.0000,3.500000,4,11.0000,1.0000,61.0000
136.0000,270,2017,12,4.0000,4.000000,1,4.0000,4.0000,14.0000
6.0000,270,2018,1,136.0000,27.200000,5,100.0000,1.0000,4.0000
40.0000,270,2018,2,6.0000,2.000000,3,4.0000,1.0000,136.0000
8.0000,270,2018,3,40.0000,6.666666,6,20.0000,1.0000,6.0000
21.0000,270,2018,4,8.0000,2.666666,3,4.0000,2.0000,40.0000
115.0000,270,2018,5,21.0000,10.500000,2,20.0000,1.0000,8.0000
1.0000,270,2018,6,115.0000,23.000000,5,100.0000,2.0000,21.0000
1.0000,270,2018,7,1.0000,1.000000,1,1.0000,1.0000,115.0000
15.0000,270,2018,8,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,270,2018,9,15.0000,5.000000,3,12.0000,1.0000,1.0000
457.0000,271,2017,9,434.0000,14.000000,31,200.0000,1.0000,0.0000
270.0000,271,2017,10,457.0000,32.642857,14,200.0000,1.0000,434.0000
289.0000,271,2017,11,270.0000,16.875000,16,200.0000,1.0000,457.0000
284.0000,271,2017,12,289.0000,20.642857,14,200.0000,1.0000,270.0000
315.0000,271,2018,1,284.0000,18.933333,15,200.0000,1.0000,289.0000
275.0000,271,2018,2,315.0000,18.529411,17,200.0000,1.0000,284.0000
25.0000,271,2018,3,275.0000,25.000000,11,200.0000,1.0000,315.0000
895.0000,271,2018,4,25.0000,2.272727,11,6.0000,1.0000,275.0000
268.0000,271,2018,5,895.0000,68.846153,13,200.0000,1.0000,25.0000
38.0000,271,2018,6,268.0000,15.764705,17,200.0000,1.0000,895.0000
80.0000,271,2018,7,38.0000,4.222222,9,15.0000,1.0000,268.0000
476.0000,271,2018,8,80.0000,4.000000,20,15.0000,1.0000,38.0000
0.0000,271,2018,9,476.0000,36.615384,13,400.0000,1.0000,80.0000
1.0000,277,2017,9,1.0000,1.000000,1,1.0000,1.0000,0.0000
1.0000,277,2018,2,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,277,2018,5,1.0000,1.000000,1,1.0000,1.0000,1.0000
0.0000,278,2018,7,1.0000,1.000000,1,1.0000,1.0000,0.0000
